Entity,Code_x,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)_x,Code_y,Per capita mismanaged plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (Rate)",Total population (Gapminder)_y,Code,Per capita plastic waste (kilograms per person per day),"GDP per capita, PPP (constant 2011 international $) (constant 2011 international $)",Total population (Gapminder)
Bahrain,BHR,2010,4376,743574,1261835,BHR,0.016,40570.5356928307,1261835,BHR,0.132,40570.5356928307,1261835
Bahrain,BHR,2011,,,1323535,BHR,,40164.5827403304,1323535,BHR,,40164.5827403304,1323535
Bahrain,BHR,2012,,,1359485,BHR,,40960.3331839838,1359485,BHR,,40960.3331839838,1359485
Bahrain,BHR,2013,,,1377273,BHR,,42680.2013445965,1377273,BHR,,42680.2013445965,1377273
Bangladesh,BGD,1990,,,105256026,BGD,,1287.93366418737,105256026,BGD,,1287.93366418737,105256026
Bangladesh,BGD,1991,,,107768749,BGD,,1301.69965941864,107768749,BGD,,1301.69965941864,107768749
Bangladesh,BGD,1992,,,110225555,BGD,,1341.76334138033,110225555,BGD,,1341.76334138033,110225555
Bangladesh,BGD,1993,,,112645460,BGD,,1374.41890576168,112645460,BGD,,1374.41890576168,112645460
Bangladesh,BGD,1994,,,115059015,BGD,,1397.31861864065,115059015,BGD,,1397.31861864065,115059015
Bangladesh,BGD,1995,,,117486952,BGD,,1437.6397305204,117486952,BGD,,1437.6397305204,117486952
Bangladesh,BGD,1996,,,119928682,BGD,,1470.90745239521,119928682,BGD,,1470.90745239521,119928682
Bangladesh,BGD,1997,,,122370403,BGD,,1504.87169006458,122370403,BGD,,1504.87169006458,122370403
Bangladesh,BGD,1998,,,124803351,BGD,,1550.31803503193,124803351,BGD,,1550.31803503193,124803351
Bangladesh,BGD,1999,,,127214841,BGD,,1590.25166657181,127214841,BGD,,1590.25166657181,127214841
Bangladesh,BGD,2000,,,129592275,BGD,,1641.95876843278,129592275,BGD,,1641.95876843278,129592275
Bangladesh,BGD,2001,,,131944584,BGD,,1692.82911877697,131944584,BGD,,1692.82911877697,131944584
Bangladesh,BGD,2002,,,134266428,BGD,,1725.63200463028,134266428,BGD,,1725.63200463028,134266428
Bangladesh,BGD,2003,,,136514768,BGD,,1775.97815407773,136514768,BGD,,1775.97815407773,136514768
Bangladesh,BGD,2004,,,138633401,BGD,,1838.76198025346,138633401,BGD,,1838.76198025346,138633401
Bangladesh,BGD,2005,,,140587922,BGD,,1929.93874339681,140587922,BGD,,1929.93874339681,140587922
Bangladesh,BGD,2006,,,142353501,BGD,,2031.27129311695,142353501,BGD,,2031.27129311695,142353501
Bangladesh,BGD,2007,,,143956805,BGD,,2148.47399345425,143956805,BGD,,2148.47399345425,143956805
Bangladesh,BGD,2008,,,145478300,BGD,,2252.16873338547,145478300,BGD,,2252.16873338547,145478300
Bangladesh,BGD,2009,,,147030145,BGD,,2339.86576916766,147030145,BGD,,2339.86576916766,147030145
Bangladesh,BGD,2010,787327,70874124,148692131,BGD,0.03,2442.72888765696,148692131,BGD,0.034,2442.72888765696,148692131
Bangladesh,BGD,2011,,,150493658,BGD,,2570.85014525476,150493658,BGD,,2570.85014525476,150493658
Bangladesh,BGD,2012,,,152408774,BGD,,2706.58674530986,152408774,BGD,,2706.58674530986,152408774
Bangladesh,BGD,2013,,,154393847,BGD,,2835.76661976407,154393847,BGD,,2835.76661976407,154393847
Barbados,BRB,1990,,,259501,BRB,,14434.3293196382,259501,BRB,,14434.3293196382,259501
Barbados,BRB,1991,,,260351,BRB,,13823.5553491259,260351,BRB,,13823.5553491259,260351
Barbados,BRB,1992,,,261136,BRB,,12811.3346511377,261136,BRB,,12811.3346511377,261136
Barbados,BRB,1993,,,261885,BRB,,12920.4721130263,261885,BRB,,12920.4721130263,261885
Barbados,BRB,1994,,,262637,BRB,,13364.411048911,262637,BRB,,13364.411048911,262637
Barbados,BRB,1995,,,263416,BRB,,13583.1320420888,263416,BRB,,13583.1320420888,263416
Barbados,BRB,1996,,,264237,BRB,,14074.241774708,264237,BRB,,14074.241774708,264237
Barbados,BRB,1997,,,265088,BRB,,14680.3641586609,265088,BRB,,14680.3641586609,265088
Barbados,BRB,1998,,,265941,BRB,,15166.438713626,265941,BRB,,15166.438713626,265941
Barbados,BRB,1999,,,266758,BRB,,15172.067150807,266758,BRB,,15172.067150807,266758
Barbados,BRB,2000,,,267511,BRB,,15467.8206654249,267511,BRB,,15467.8206654249,267511
Barbados,BRB,2001,,,268192,BRB,,15049.8561908803,268192,BRB,,15049.8561908803,268192
Barbados,BRB,2002,,,268813,BRB,,15125.9420122907,268813,BRB,,15125.9420122907,268813
Barbados,BRB,2003,,,269389,BRB,,15414.4246130367,269389,BRB,,15414.4246130367,269389
Barbados,BRB,2004,,,269947,BRB,,15582.550219979,269947,BRB,,15582.550219979,269947
Barbados,BRB,2005,,,270503,BRB,,16151.558492638,270503,BRB,,16151.558492638,270503
Barbados,BRB,2006,,,271062,BRB,,17008.2632546541,271062,BRB,,17008.2632546541,271062
Barbados,BRB,2007,,,271618,BRB,,17244.7530697379,271618,BRB,,17244.7530697379,271618
Barbados,BRB,2008,,,272180,BRB,,17189.2322515527,272180,BRB,,17189.2322515527,272180
Barbados,BRB,2009,,,272750,BRB,,16433.456640994,272750,BRB,,16433.456640994,272750
Barbados,BRB,2010,3483,276784,273331,BRB,0.034,16417.9624523108,273331,BRB,0.57,16417.9624523108,273331
Barbados,BRB,2011,,,273925,BRB,,16472.0832008577,273925,BRB,,16472.0832008577,273925
Barbados,BRB,2012,,,274530,BRB,,16463.7649991959,274530,BRB,,16463.7649991959,274530
Barbados,BRB,2013,,,275141,BRB,,16409.917090424,275141,BRB,,16409.917090424,275141
Belarus,BLR,1990,,,10259700,BLR,,8353.90616482524,10259700,BLR,,8353.90616482524,10259700
Belarus,BLR,1991,,,10284522,BLR,,8249.61136465517,10284522,BLR,,8249.61136465517,10284522
Belarus,BLR,1992,,,10298479,BLR,,7441.58863757614,10298479,BLR,,7441.58863757614,10298479
Belarus,BLR,1993,,,10301336,BLR,,6860.58204419038,10301336,BLR,,6860.58204419038,10301336
Belarus,BLR,1994,,,10293127,BLR,,6065.00178875181,10293127,BLR,,6065.00178875181,10293127
Belarus,BLR,1995,,,10274231,BLR,,5451.8332882583,10274231,BLR,,5451.8332882583,10274231
Belarus,BLR,1996,,,10244354,BLR,,5623.24004240334,10244354,BLR,,5623.24004240334,10244354
Belarus,BLR,1997,,,10204382,BLR,,6290.91464871303,10204382,BLR,,6290.91464871303,10204382
Belarus,BLR,1998,,,10157409,BLR,,6851.85952532995,10157409,BLR,,6851.85952532995,10157409
Belarus,BLR,1999,,,10107518,BLR,,7114.68472265394,10107518,BLR,,7114.68472265394,10107518
Belarus,BLR,2000,,,10057810,BLR,,7562.88399875478,10057810,BLR,,7562.88399875478,10057810
Belarus,BLR,2001,,,10009810,BLR,,7960.98605535452,10009810,BLR,,7960.98605535452,10009810
Belarus,BLR,2002,,,9963383,BLR,,8416.04256596209,9963383,BLR,,8416.04256596209,9963383
Belarus,BLR,2003,,,9917927,BLR,,9072.0661853019,9917927,BLR,,9072.0661853019,9917927
Belarus,BLR,2004,,,9872110,BLR,,10180.0029861629,9872110,BLR,,10180.0029861629,9872110
Belarus,BLR,2005,,,9825102,BLR,,11213.2496022586,9825102,BLR,,11213.2496022586,9825102
Belarus,BLR,2006,,,9776823,BLR,,12410.3297796792,9776823,BLR,,12410.3297796792,9776823
Belarus,BLR,2007,,,9728228,BLR,,13539.6027721537,9728228,BLR,,13539.6027721537,9728228
Belarus,BLR,2008,,,9680690,BLR,,14972.2694585184,9680690,BLR,,14972.2694585184,9680690
Belarus,BLR,2009,,,9636016,BLR,,15035.6996456718,9636016,BLR,,15035.6996456718,9636016
Belarus,BLR,2010,,,9595421,BLR,,16235.1714534334,9595421,BLR,,16235.1714534334,9595421
Belarus,BLR,2011,,,9559441,BLR,,17166.6956434719,9559441,BLR,,17166.6956434719,9559441
Belarus,BLR,2012,,,9527498,BLR,,17479.9293997571,9527498,BLR,,17479.9293997571,9527498
Belarus,BLR,2013,,,9498290,BLR,,17656.1193383189,9498290,BLR,,17656.1193383189,9498290
Belgium,BEL,1990,,,9949019,BEL,,30647.8213478709,9949019,BEL,,30647.8213478709,9949019
Belgium,BEL,1991,,,9976325,BEL,,31093.8610724912,9976325,BEL,,31093.8610724912,9976325
Belgium,BEL,1992,,,10004469,BEL,,31441.977285362,10004469,BEL,,31441.977285362,10004469
Belgium,BEL,1993,,,10032084,BEL,,31018.1395921895,10032084,BEL,,31018.1395921895,10032084
Belgium,BEL,1994,,,10057529,BEL,,31920.5561312755,10057529,BEL,,31920.5561312755,10057529
Belgium,BEL,1995,,,10079873,BEL,,32613.4078364629,10079873,BEL,,32613.4078364629,10079873
Belgium,BEL,1996,,,10098192,BEL,,33068.3953782617,10098192,BEL,,33068.3953782617,10098192
Belgium,BEL,1997,,,10113392,BEL,,34212.4882853649,10113392,BEL,,34212.4882853649,10113392
Belgium,BEL,1998,,,10128653,BEL,,34813.8621527162,10128653,BEL,,34813.8621527162,10128653
Belgium,BEL,1999,,,10148371,BEL,,35971.8504151917,10148371,BEL,,35971.8504151917,10148371
Belgium,BEL,2000,,,10175684,BEL,,37188.6436930907,10175684,BEL,,37188.6436930907,10175684
Belgium,BEL,2001,,,10211264,BEL,,37361.718437763,10211264,BEL,,37361.718437763,10211264
Belgium,BEL,2002,,,10254025,BEL,,37856.8647131311,10254025,BEL,,37856.8647131311,10254025
Belgium,BEL,2003,,,10303108,BEL,,37990.7133086751,10303108,BEL,,37990.7133086751,10303108
Belgium,BEL,2004,,,10356993,BEL,,39201.5271563108,10356993,BEL,,39201.5271563108,10356993
Belgium,BEL,2005,,,10414209,BEL,,39802.9722724017,10414209,BEL,,39802.9722724017,10414209
Belgium,BEL,2006,,,10474993,BEL,,40532.2730382073,10474993,BEL,,40532.2730382073,10474993
Belgium,BEL,2007,,,10538758,BEL,,41623.4417399595,10538758,BEL,,41623.4417399595,10538758
Belgium,BEL,2008,,,10602167,BEL,,41619.3400813337,10602167,BEL,,41619.3400813337,10602167
Belgium,BEL,2009,,,10660938,BEL,,40355.5731175835,10660938,BEL,,40355.5731175835,10660938
Belgium,BEL,2010,2743,4747957,10712066,BEL,0.002,41085.9189401366,10712066,BEL,0.08,41085.9189401366,10712066
Belgium,BEL,2011,,,10754056,BEL,,41248.725342013,10754056,BEL,,41248.725342013,10754056
Belgium,BEL,2012,,,10787788,BEL,,41046.481185763,10787788,BEL,,41046.481185763,10787788
Belgium,BEL,2013,,,10815599,BEL,,40928.136605999,10815599,BEL,,40928.136605999,10815599
Belize,BLZ,1990,,,190241,BLZ,,5165.86722012039,190241,BLZ,,5165.86722012039,190241
Belize,BLZ,1991,,,195895,BLZ,,5601.39013556298,195895,BLZ,,5601.39013556298,195895
Belize,BLZ,1992,,,201832,BLZ,,6172.50502946188,201832,BLZ,,6172.50502946188,201832
Belize,BLZ,1993,,,207962,BLZ,,6450.41488335055,207962,BLZ,,6450.41488335055,207962
Belize,BLZ,1994,,,214153,BLZ,,6330.60503643882,214153,BLZ,,6330.60503643882,214153
Belize,BLZ,1995,,,220311,BLZ,,6208.55017338292,220311,BLZ,,6208.55017338292,220311
Belize,BLZ,1996,,,226403,BLZ,,6099.41407066771,226403,BLZ,,6099.41407066771,226403
Belize,BLZ,1997,,,232446,BLZ,,6089.64856696206,232446,BLZ,,6089.64856696206,232446
Belize,BLZ,1998,,,238457,BLZ,,6079.39313717259,238457,BLZ,,6079.39313717259,238457
Belize,BLZ,1999,,,244471,BLZ,,6371.31954438471,244471,BLZ,,6371.31954438471,244471
Belize,BLZ,2000,,,250512,BLZ,,6960.67675403208,250512,BLZ,,6960.67675403208,250512
Belize,BLZ,2001,,,256582,BLZ,,7089.94837070165,256582,BLZ,,7089.94837070165,256582
Belize,BLZ,2002,,,262667,BLZ,,7247.57599165986,262667,BLZ,,7247.57599165986,262667
Belize,BLZ,2003,,,268760,BLZ,,7719.67268761975,268760,BLZ,,7719.67268761975,268760
Belize,BLZ,2004,,,274855,BLZ,,7875.04545821197,274855,BLZ,,7875.04545821197,274855
Belize,BLZ,2005,,,280947,BLZ,,7873.1445932843,280947,BLZ,,7873.1445932843,280947
Belize,BLZ,2006,,,287035,BLZ,,8022.38627579263,287035,BLZ,,8022.38627579263,287035
Belize,BLZ,2007,,,293124,BLZ,,7902.7724669072,293124,BLZ,,7902.7724669072,293124
Belize,BLZ,2008,,,299237,BLZ,,7951.19745296898,299237,BLZ,,7951.19745296898,299237
Belize,BLZ,2009,,,305398,BLZ,,7809.84984637557,305398,BLZ,,7809.84984637557,305398
Belize,BLZ,2010,3892,202429,311627,BLZ,0.053,7876.80958597644,311627,BLZ,0.172,7876.80958597644,311627
Belize,BLZ,2011,,,317928,BLZ,,7857.24806614463,317928,BLZ,,7857.24806614463,317928
Belize,BLZ,2012,,,324292,BLZ,,7974.03416812534,324292,BLZ,,7974.03416812534,324292
Belize,BLZ,2013,,,330721,BLZ,,7856.37910906405,330721,BLZ,,7856.37910906405,330721
Benin,BEN,1990,,,4773137,BEN,,1462.67742107927,4773137,BEN,,1462.67742107927,4773137
Benin,BEN,1991,,,4934077,BEN,,1473.86252559355,4934077,BEN,,1473.86252559355,4934077
Benin,BEN,1992,,,5108335,BEN,,1465.57057864765,5108335,BEN,,1465.57057864765,5108335
Benin,BEN,1993,,,5290562,BEN,,1497.74263989156,5290562,BEN,,1497.74263989156,5290562
Benin,BEN,1994,,,5473217,BEN,,1476.5393429105,5473217,BEN,,1476.5393429105,5473217
Benin,BEN,1995,,,5651141,BEN,,1515.06774041106,5651141,BEN,,1515.06774041106,5651141
Benin,BEN,1996,,,5821985,BEN,,1531.64280725026,5821985,BEN,,1531.64280725026,5821985
Benin,BEN,1997,,,5988093,BEN,,1571.16906095909,5988093,BEN,,1571.16906095909,5988093
Benin,BEN,1998,,,6154708,BEN,,1585.78506587644,6154708,BEN,,1585.78506587644,6154708
Benin,BEN,1999,,,6329476,BEN,,1621.90086797704,6329476,BEN,,1621.90086797704,6329476
Benin,BEN,2000,,,6517810,BEN,,1666.46746353098,6517810,BEN,,1666.46746353098,6517810
Benin,BEN,2001,,,6721337,BEN,,1703.01513026645,6721337,BEN,,1703.01513026645,6721337
Benin,BEN,2002,,,6937985,BEN,,1728.69687889668,6937985,BEN,,1728.69687889668,6937985
Benin,BEN,2003,,,7164976,BEN,,1734.69529970283,7164976,BEN,,1734.69529970283,7164976
Benin,BEN,2004,,,7397985,BEN,,1757.90297863214,7397985,BEN,,1757.90297863214,7397985
Benin,BEN,2005,,,7633757,BEN,,1735.97415014991,7633757,BEN,,1735.97415014991,7633757
Benin,BEN,2006,,,7871707,BEN,,1752.95773973829,7871707,BEN,,1752.95773973829,7871707
Benin,BEN,2007,,,8112573,BEN,,1805.62256823782,8112573,BEN,,1805.62256823782,8112573
Benin,BEN,2008,,,8355980,BEN,,1841.18844650837,8355980,BEN,,1841.18844650837,8355980
Benin,BEN,2009,,,8601771,BEN,,1831.88182729151,8601771,BEN,,1831.88182729151,8601771
Benin,BEN,2010,43015,3235418,8849892,BEN,0.036,1818.77846075906,8849892,BEN,0.043,1818.77846075906,8849892
Benin,BEN,2011,,,9099922,BEN,,1820.89469315629,9099922,BEN,,1820.89469315629,9099922
Benin,BEN,2012,,,9351838,BEN,,1855.95311837934,9351838,BEN,,1855.95311837934,9351838
Benin,BEN,2013,,,9606534,BEN,,1934.64910749687,9606534,BEN,,1934.64910749687,9606534
Bermuda,BMU,1990,,,59795,BMU,,40553.2585214927,59795,BMU,,40553.2585214927,59795
Bermuda,BMU,1991,,,60150,BMU,,39322.1091825364,60150,BMU,,39322.1091825364,60150
Bermuda,BMU,1992,,,60483,BMU,,39584.3298590314,60483,BMU,,39584.3298590314,60483
Bermuda,BMU,1993,,,60799,BMU,,40557.2201557525,60799,BMU,,40557.2201557525,60799
Bermuda,BMU,1994,,,61104,BMU,,40518.4078179105,61104,BMU,,40518.4078179105,61104
Bermuda,BMU,1995,,,61405,BMU,,41999.2594636705,61405,BMU,,41999.2594636705,61405
Bermuda,BMU,1996,,,61701,BMU,,42816.9632444088,61701,BMU,,42816.9632444088,61701
Bermuda,BMU,1997,,,61990,BMU,,44514.1094159639,61990,BMU,,44514.1094159639,61990
Bermuda,BMU,1998,,,62275,BMU,,45911.6864997413,62275,BMU,,45911.6864997413,62275
Bermuda,BMU,1999,,,62555,BMU,,47199.8414462497,62555,BMU,,47199.8414462497,62555
Bermuda,BMU,2000,,,62834,BMU,,51140.236844667,62834,BMU,,51140.236844667,62834
Bermuda,BMU,2001,,,63112,BMU,,54245.1496398132,63112,BMU,,54245.1496398132,63112
Bermuda,BMU,2002,,,63388,BMU,,53096.9254922092,63388,BMU,,53096.9254922092,63388
Bermuda,BMU,2003,,,63655,BMU,,54549.8011627024,63655,BMU,,54549.8011627024,63655
Bermuda,BMU,2004,,,63905,BMU,,55452.6388804958,63905,BMU,,55452.6388804958,63905
Bermuda,BMU,2005,,,64130,BMU,,56017.19161965,64130,BMU,,56017.19161965,64130
Bermuda,BMU,2006,,,64328,BMU,,58784.5932914465,64328,BMU,,58784.5932914465,64328
Bermuda,BMU,2007,,,64502,BMU,,60117.4599095649,64502,BMU,,60117.4599095649,64502
Bermuda,BMU,2008,,,64657,BMU,,60675.9820859495,64657,BMU,,60675.9820859495,64657
Bermuda,BMU,2009,,,64802,BMU,,57151.9191321066,64802,BMU,,57151.9191321066,64802
Bermuda,BMU,2010,123,66966,64941,BMU,0.005,56395.0078003539,64941,BMU,0.252,56395.0078003539,64941
Bermuda,BMU,2011,,,65077,BMU,,54984.5103947777,65077,BMU,,54984.5103947777,65077
Bermuda,BMU,2012,,,65208,BMU,,52137.3003731125,65208,BMU,,52137.3003731125,65208
Bermuda,BMU,2013,,,65335,BMU,,50669.3147696996,65335,BMU,,50669.3147696996,65335
Bhutan,BTN,1990,,,558500,BTN,,2325.24188426706,558500,BTN,,2325.24188426706,558500
Bhutan,BTN,1991,,,555747,BTN,,2315.74053813835,555747,BTN,,2315.74053813835,555747
Bhutan,BTN,1992,,,546356,BTN,,2448.53037239605,546356,BTN,,2448.53037239605,546356
Bhutan,BTN,1993,,,533895,BTN,,2537.30384522117,533895,BTN,,2537.30384522117,533895
Bhutan,BTN,1994,,,523417,BTN,,2697.03838953366,523417,BTN,,2697.03838953366,523417
Bhutan,BTN,1995,,,518584,BTN,,2896.949918925,518584,BTN,,2896.949918925,518584
Bhutan,BTN,1996,,,520529,BTN,,3032.22813949343,520529,BTN,,3032.22813949343,520529
Bhutan,BTN,1997,,,528222,BTN,,3137.937414193,528222,BTN,,3137.937414193,528222
Bhutan,BTN,1998,,,540507,BTN,,3241.36525402581,540507,BTN,,3241.36525402581,540507
Bhutan,BTN,1999,,,555377,BTN,,3403.55184513624,555377,BTN,,3403.55184513624,555377
Bhutan,BTN,2000,,,571262,BTN,,3538.77361646938,571262,BTN,,3538.77361646938,571262
Bhutan,BTN,2001,,,588050,BTN,,3723.98155129683,588050,BTN,,3723.98155129683,588050
Bhutan,BTN,2002,,,606024,BTN,,4009.25195557952,606024,BTN,,4009.25195557952,606024
Bhutan,BTN,2003,,,624431,BTN,,4198.5874279696,624431,BTN,,4198.5874279696,624431
Bhutan,BTN,2004,,,642400,BTN,,4329.15984613234,642400,BTN,,4329.15984613234,642400
Bhutan,BTN,2005,,,659293,BTN,,4521.98567794256,659293,BTN,,4521.98567794256,659293
Bhutan,BTN,2006,,,674681,BTN,,4719.66536448846,674681,BTN,,4719.66536448846,674681
Bhutan,BTN,2007,,,688581,BTN,,5446.36248611985,688581,BTN,,5446.36248611985,688581
Bhutan,BTN,2008,,,701363,BTN,,5592.16284779378,701363,BTN,,5592.16284779378,701363
Bhutan,BTN,2009,,,713665,BTN,,5851.67801870576,713665,BTN,,5851.67801870576,713665
Bhutan,BTN,2010,,,725940,BTN,,6419.67559908811,725940,BTN,,6419.67559908811,725940
Bhutan,BTN,2011,,,738267,BTN,,6805.87845575689,738267,BTN,,6805.87845575689,738267
Bhutan,BTN,2012,,,750443,BTN,,7032.74666006521,750443,BTN,,7032.74666006521,750443
Bhutan,BTN,2013,,,762313,BTN,,7070.79246817221,762313,BTN,,7070.79246817221,762313
Bolivia,BOL,1990,,,6658462,BOL,,3707.24493024301,6658462,BOL,,3707.24493024301,6658462
Bolivia,BOL,1991,,,6813834,BOL,,3826.43254919418,6813834,BOL,,3826.43254919418,6813834
Bolivia,BOL,1992,,,6974168,BOL,,3813.52647052397,6974168,BOL,,3813.52647052397,6974168
Bolivia,BOL,1993,,,7138204,BOL,,3898.64634391863,7138204,BOL,,3898.64634391863,7138204
Bolivia,BOL,1994,,,7304230,BOL,,4000.83235384513,7304230,BOL,,4000.83235384513,7304230
Bolivia,BOL,1995,,,7470925,BOL,,4106.16896154224,7470925,BOL,,4106.16896154224,7470925
Bolivia,BOL,1996,,,7637622,BOL,,4201.55800924018,7637622,BOL,,4201.55800924018,7637622
Bolivia,BOL,1997,,,7804333,BOL,,4323.76161478576,7804333,BOL,,4323.76161478576,7804333
Bolivia,BOL,1998,,,7971237,BOL,,4453.29475747229,7971237,BOL,,4453.29475747229,7971237
Bolivia,BOL,1999,,,8138802,BOL,,4386.79244425246,8138802,BOL,,4386.79244425246,8138802
Bolivia,BOL,2000,,,8307248,BOL,,4412.25556637269,8307248,BOL,,4412.25556637269,8307248
Bolivia,BOL,2001,,,8476709,BOL,,4403.71695188211,8476709,BOL,,4403.71695188211,8476709
Bolivia,BOL,2002,,,8646659,BOL,,4431.30608787595,8646659,BOL,,4431.30608787595,8646659
Bolivia,BOL,2003,,,8815911,BOL,,4470.30911054358,8815911,BOL,,4470.30911054358,8815911
Bolivia,BOL,2004,,,8982917,BOL,,4575.17286838242,8982917,BOL,,4575.17286838242,8982917
Bolivia,BOL,2005,,,9146655,BOL,,4694.91660601699,9146655,BOL,,4694.91660601699,9146655
Bolivia,BOL,2006,,,9306660,BOL,,4836.43252875394,9306660,BOL,,4836.43252875394,9306660
Bolivia,BOL,2007,,,9463497,BOL,,4972.49627024362,9463497,BOL,,4972.49627024362,9463497
Bolivia,BOL,2008,,,9618466,BOL,,5191.13190436962,9618466,BOL,,5191.13190436962,9618466
Bolivia,BOL,2009,,,9773441,BOL,,5278.03826758065,9773441,BOL,,5278.03826758065,9773441
Bolivia,BOL,2010,,,9929849,BOL,,5407.47022023569,9929849,BOL,,5407.47022023569,9929849
Bolivia,BOL,2011,,,10088108,BOL,,5598.50844451487,10088108,BOL,,5598.50844451487,10088108
Bolivia,BOL,2012,,,10248042,BOL,,5792.93305144957,10248042,BOL,,5792.93305144957,10248042
Bolivia,BOL,2013,,,10409761,BOL,,6090.69557009272,10409761,BOL,,6090.69557009272,10409761
Bosnia and Herzegovina,BIH,1994,,,3462032,BIH,,1471.40531373452,3462032,BIH,,1471.40531373452,3462032
Bosnia and Herzegovina,BIH,1995,,,3332098,BIH,,1826.06114015451,3332098,BIH,,1826.06114015451,3332098
Bosnia and Herzegovina,BIH,1996,,,3305672,BIH,,3508.28963294121,3305672,BIH,,3508.28963294121,3305672
Bosnia and Herzegovina,BIH,1997,,,3365616,BIH,,4749.88977139315,3365616,BIH,,4749.88977139315,3365616
Bosnia and Herzegovina,BIH,1998,,,3480285,BIH,,5493.72143124854,3480285,BIH,,5493.72143124854,3480285
Bosnia and Herzegovina,BIH,1999,,,3601438,BIH,,6007.29088120533,3601438,BIH,,6007.29088120533,3601438
